,EUR,GBP,INR,AUD,CAD,SGD,CHF,MYR,JPY,CNY,ARS,BHD,BWP,BRL,BND,BGN,CLP,COP,HRK,CZK,DKK,HKD,HUF,ISK,IDR,IRR,ILS,KZT,KRW,KWD,LYD,MUR,MXN,NPR,NZD,NOK,OMR,PKR,PHP,PLN,QAR,RON,RUB,SAR,ZAR,LKR,SEK,TWD,THB,TTD,TRY,AED,VEF
2018-04-12,0.811792,0.702179,65.295997,1.28939,1.258765,1.312794,0.962603,3.872918,107.299441,6.292257,20.17073,0.376,9.597226,3.389524,1.312794,1.587726,597.068294,2710.967871,6.026093,20.545579,6.045005,7.849692,252.789835,98.708584,13773.371747,42025.515381,3.512722,328.463905,1070.534329,0.300075,1.327085,33.963073,18.150014,104.963316,1.356047,7.78404,0.3845,115.688142,52.076141,3.394126,3.64,3.78408,61.813645,3.75,12.021654,155.675554,8.425699,29.316964,31.206446,6.654115,4.097808,3.6725,9.9875
2018-04-11,0.807582,0.704579,65.247526,1.287916,1.257938,1.30848,0.957952,3.872072,106.782031,6.269786,20.150841,0.376,9.625287,3.395421,1.30848,1.579493,597.969269,2733.104647,6.001758,20.432209,6.013157,7.850044,251.39981,98.37294,13761.006588,37874.996381,3.510153,330.612733,1067.380116,0.300485,1.326863,33.913981,18.21596,104.885399,1.357234,7.763412,0.3845,115.733573,52.020928,3.381187,3.64,3.766304,63.52302,3.75,11.988648,155.699958,8.330158,29.212157,31.123747,6.65365,4.144978,3.6725,9.9875
2018-04-10,0.810682,0.706419,64.9529,1.288693,1.261139,1.309764,0.957555,3.871401,107.306053,6.282426,20.184567,0.376,9.643201,3.41405,1.309764,1.585556,601.091433,2763.395869,6.025029,20.51889,6.037145,7.849539,252.261411,98.506997,13743.913986,37874.848744,3.502742,328.727523,1065.036307,0.299917,1.330793,33.902877,18.272648,104.411787,1.3583,7.812362,0.3845,115.652857,51.851362,3.394678,3.64,3.776222,62.757882,3.75,12.053527,155.549973,8.319737,29.213396,31.191887,6.654199,4.106562,3.6725,9.9875
2018-04-09,0.811704,0.707467,64.869163,1.297532,1.270188,1.311364,0.957415,3.871187,107.066692,6.307754,20.195886,0.376,9.6154,3.393622,1.311364,1.587554,603.339151,2775.09626,6.034645,20.573439,6.044851,7.849117,252.664328,98.479325,13774.498024,37854.430668,3.518818,322.052158,1067.557223,0.299961,1.331634,33.957586,18.228579,104.277179,1.366308,7.779542,0.3845,115.843826,52.038064,3.403575,3.64,3.785495,60.033907,3.75,12.08406,155.549923,8.363727,29.251855,31.272016,6.654177,4.056075,3.6725,9.9875
2018-04-08,0.813837,0.709735,64.945469,1.303385,1.278077,1.315664,0.958868,3.870478,106.88135,6.302799,20.175592,0.376,9.6432,3.368968,1.315664,1.591726,604.750001,2792.918549,6.0497,20.656001,6.062374,7.847606,254.362231,98.75,13775.521107,37844.016268,3.536443,319.404999,1069.740275,0.3008,1.3323,33.850003,18.291349,104.399841,1.375495,7.83204,0.3845,115.609839,52.029999,3.419691,3.64,3.797997,58.164602,3.75,12.022302,155.499866,8.389217,29.362118,31.276253,6.7377,4.046167,3.6725,9.9875
2018-04-07,0.813876,0.709969,64.945071,1.303138,1.2786,1.315617,0.958897,3.870495,106.891647,6.304042,20.158493,0.376,9.6432,3.368697,1.315617,1.591804,604.750003,2791.199951,6.0497,20.655947,6.062438,7.84803,254.374903,98.750002,13775.502164,37844.002726,3.536496,319.404999,1069.748613,0.3008,1.3323,33.849998,18.290274,104.399201,1.375516,7.831119,0.3845,115.609974,52.029995,3.41958,3.64,3.797999,58.164981,3.75,12.021347,155.5,8.389438,29.36201,31.275199,6.7377,4.046197,3.6725,9.9875
2018-04-06,0.814567,0.709609,64.912054,1.301106,1.275904,1.317038,0.960244,3.870218,107.047612,6.305458,20.228583,0.376,9.643829,3.36858,1.317038,1.593155,605.331865,2791.332542,6.048966,20.675966,6.066316,7.848714,254.510081,98.863115,13776.646667,37875.544497,3.536356,319.414735,1069.341227,0.300961,1.33058,34.081906,18.326184,104.346127,1.374818,7.826406,0.3845,115.613099,52.025929,3.418284,3.64,3.798971,58.086672,3.75,12.04841,155.497391,8.387832,29.316502,31.277747,6.654981,4.04567,3.6725,9.9875
2018-04-05,0.817732,0.71481,64.863742,1.300881,1.277975,1.316841,0.963329,3.866532,107.47192,6.305603,20.185215,0.376,9.587854,3.321525,1.316841,1.599345,603.588673,2789.959463,6.063336,20.715745,6.089493,7.848881,254.514087,99.379143,13781.789205,37853.492597,3.530287,319.67282,1062.017958,0.300142,1.332196,33.858666,18.130073,104.268466,1.375205,7.840874,0.3845,115.750007,52.031384,3.43282,3.64,3.812635,57.702867,3.75,11.970157,155.501877,8.433645,29.256195,31.28199,6.667397,4.041064,3.6725,9.9875
2018-04-04,0.813487,0.710507,65.01591,1.298598,1.280426,1.31274,0.959542,3.873478,106.563549,6.306408,20.218082,0.376,9.569396,3.348733,1.31274,1.591042,603.776068,2786.701485,6.04365,20.602543,6.060438,7.849612,253.245792,100.630005,13768.03958,37853.98123,3.537977,320.034282,1060.662969,0.299848,1.330028,33.700664,18.235648,104.513075,1.37064,7.827422,0.3845,115.667927,52.111596,3.419118,3.64,3.793196,57.552747,3.75,11.910236,155.950012,8.403641,29.247318,31.248282,6.653947,4.000768,3.6725,9.9875
2018-04-03,0.815605,0.710864,65.00515,1.303341,1.279502,1.31156,0.959114,3.871472,106.454799,6.290748,20.18519,0.376,9.533334,3.322254,1.31156,1.595185,603.223026,2775.545856,6.061187,20.664541,6.076302,7.848909,254.364877,99.09914,13748.885563,37802.898086,3.527773,320.427523,1055.01663,0.299847,1.329339,34.05148,18.20397,104.495779,1.377936,7.86015,0.3845,115.609396,52.005887,3.424875,3.64,3.801272,57.695243,3.75,11.837128,155.800529,8.399094,29.171812,31.213208,6.690252,3.992195,3.6725,9.9875
2018-04-02,0.813765,0.712685,65.139902,1.305836,1.291778,1.312428,0.95597,3.869695,106.033733,6.283574,20.113597,0.376,9.532893,3.315145,1.312428,1.591587,605.056231,2796.705276,6.0304,20.639219,6.063818,7.848875,254.444539,98.895726,13759.922632,37767.991712,3.518296,319.449481,1056.759311,0.299681,1.3297,33.450031,18.304725,104.712393,1.385693,7.888286,0.3845,115.748349,52.251053,3.42675,3.64,3.792997,57.587294,3.75,11.853718,155.599958,8.391352,29.152818,31.226056,6.654499,3.971426,3.6725,9.9875
2018-04-01,0.81161,0.71386,65.143418,1.301962,1.289329,1.311312,0.953799,3.864671,106.298881,6.274348,20.110035,0.376,9.5329,3.304886,1.311312,1.587372,603.832172,2789.812456,6.0304,20.573023,6.047809,7.848659,254.799293,98.599998,13767.780012,37765.57256,3.494733,319.163421,1060.427258,0.300542,1.32941,34.022197,18.227027,104.718044,1.38063,7.84147,0.3845,115.738397,52.199949,3.423957,3.64,3.779243,57.209279,3.75,11.853971,155.63501,8.359629,29.022328,31.23091,6.681036,3.959237,3.6725,9.9875
2018-03-31,0.811391,0.713704,65.136586,1.301998,1.289625,1.311079,0.953779,3.864448,106.279913,6.27525,20.111201,0.376,9.5329,3.304886,1.311079,1.586942,603.832204,2789.812456,6.0304,20.566684,6.047807,7.848812,254.778994,98.597314,13766.467695,37765.572561,3.494733,319.163421,1060.439862,0.300375,1.32941,34.022197,18.223995,104.707062,1.380632,7.841964,0.3845,115.738397,52.197182,3.423957,3.64,3.779244,57.20116,3.75,11.853465,155.635018,8.357918,29.045573,31.224656,6.653802,3.959235,3.6725,9.9875
2018-03-30,0.811891,0.713036,65.078826,1.300851,1.289516,1.310777,0.953716,3.862078,106.218331,6.283938,20.126246,0.376,9.532895,3.30127,1.310777,1.58792,603.888698,2789.796251,6.0304,20.60535,6.051212,7.848654,253.638713,98.63579,13742.345708,37759.43713,3.493592,318.984659,1061.575223,0.300176,1.326482,33.762797,18.168251,104.614212,1.382167,7.843587,0.3845,115.52069,52.17168,3.420846,3.64,3.779184,57.253751,3.75,11.826369,155.635585,8.344734,29.138327,31.187911,6.698485,3.959373,3.6725,9.9875
2018-03-29,0.813822,0.713218,65.121582,1.303865,1.290111,1.311261,0.957231,3.869223,106.345378,6.289349,20.133,0.376,9.53405,3.321919,1.311261,1.591698,604.168333,2792.001909,6.050325,20.662993,6.066944,7.848473,254.243664,98.877166,13742.972849,37768.201507,3.508722,319.110634,1061.806436,0.300193,1.325543,33.535006,18.235873,104.682943,1.386309,7.852592,0.3845,115.60217,52.252936,3.428066,3.64,3.793514,57.481453,3.75,11.848426,155.64005,8.361881,29.143886,31.260734,6.759202,3.961859,3.6725,9.9875
2018-03-28,0.809623,0.708726,65.15179,1.301913,1.288458,1.309416,0.953829,3.858865,106.276099,6.298607,20.160609,0.376,9.479418,3.338388,1.309416,1.583485,604.699848,2774.783134,6.026068,20.608342,6.033393,7.847602,252.864595,98.328024,13750.344614,37718.64727,3.50232,319.089391,1063.126749,0.299358,1.325181,34.203174,18.271226,104.731503,1.380764,7.834914,0.3845,115.454428,52.260791,3.402933,3.64,3.76699,57.770313,3.75,11.735423,155.675731,8.312522,29.158158,31.265567,6.792879,3.997329,3.6725,9.9875
2018-03-27,0.805706,0.70615,64.871291,1.29584,1.284039,1.308041,0.947369,3.874364,105.723864,6.281683,20.168921,0.376,9.461597,3.326653,1.308041,1.575825,604.686121,2770.901825,5.998975,20.522849,6.001187,7.846809,251.935552,97.922651,13724.138174,37708.590197,3.482654,318.713844,1071.945636,0.299984,1.322078,33.009678,18.32522,104.2806,1.372173,7.69152,0.3845,115.643569,52.38444,3.39086,3.64,3.750205,57.274363,3.75,11.626011,156.074746,8.213016,29.151003,31.184626,6.802342,3.976105,3.6725,9.9875
2018-03-26,0.80377,0.702376,64.750581,1.294248,1.286748,1.310242,0.944068,3.901044,104.993824,6.275355,20.166858,0.376,9.469484,3.304508,1.310242,1.572038,605.061473,2812.858107,5.981252,20.470656,5.985855,7.845912,251.392551,97.991498,13728.000747,37734.447532,3.497883,319.281093,1077.49859,0.299993,1.326448,32.910291,18.29741,104.08656,1.370938,7.686619,0.3845,115.163483,52.240035,3.39359,3.64,3.738723,57.296589,3.75,11.669105,156.074673,8.19404,29.109734,31.134003,6.796131,3.976327,3.6725,9.9875
2018-03-25,0.809167,0.707687,65.003985,1.299003,1.288794,1.31551,0.946773,3.917499,104.706165,6.30487,20.17501,0.376,9.542,3.311232,1.31551,1.582592,608.110812,2842.867286,6.0299,20.56801,6.028925,7.8436,254.423262,98.75,13785.001252,37714.998842,3.48541,320.625,1082.871272,0.3002,1.3283,33.400002,18.588381,104.493906,1.381899,7.755125,0.3845,115.25,52.389999,3.424198,3.64,3.775753,57.312888,3.75,11.755497,156.149999,8.251599,29.225004,31.195018,6.7825,3.983902,3.6725,9.9875
2018-03-24,0.809148,0.707662,65.003996,1.299118,1.288863,1.315486,0.946782,3.9175,104.7092,6.303916,20.17501,0.376,9.542,3.311232,1.315486,1.582556,608.110811,2842.867286,6.0299,20.569282,6.028925,7.843906,254.305008,98.75,13785.499999,37714.999844,3.485401,320.625,1082.869995,0.3002,1.3282,33.400002,18.581836,104.493924,1.381914,7.755249,0.3845,115.249999,52.389997,3.424144,3.64,3.775753,57.312889,3.75,11.753185,156.149995,8.248779,29.224999,31.195002,6.7825,3.983902,3.6725,9.9875
2018-03-23,0.809034,0.706754,64.991676,1.294779,1.28691,1.313592,0.946445,3.915435,104.877204,6.317398,20.206878,0.376,9.542,3.311914,1.313592,1.582334,608.263048,2849.457386,6.026153,20.572256,6.02627,7.846685,253.047162,98.637834,13800.991852,37740.835368,3.483047,320.625001,1081.988909,0.29976,1.328829,33.14927,18.564287,104.474119,1.378593,7.746068,0.3845,115.362614,52.535357,3.418961,3.64,3.771756,57.11933,3.75,11.760589,156.150017,8.247588,29.191951,31.193904,6.782503,3.962883,3.6725,9.9875
2018-03-22,0.812558,0.709564,65.191984,1.29954,1.292905,1.316735,0.949323,3.914493,105.357745,6.333815,20.252049,0.376,9.5511,3.30241,1.316735,1.589224,608.406695,2859.705954,6.049344,20.650391,6.052353,7.847744,253.474141,99.540973,13780.861218,37715.497598,3.491133,320.735255,1080.220483,0.300316,1.328076,33.311431,18.530276,104.796115,1.385392,7.753074,0.3845,115.387116,52.446973,3.427993,3.64,3.793095,57.213564,3.75,11.881573,156.134914,8.248222,29.197226,31.287355,6.65424,3.940738,3.6725,9.9875
2018-03-21,0.815105,0.711035,65.198202,1.297701,1.295707,1.317444,0.954005,3.923601,106.321843,6.322617,20.267854,0.376,9.615393,3.287676,1.317444,1.594206,606.160975,2847.411358,6.06244,20.706252,6.071344,7.84549,253.638261,99.972696,13765.239489,37714.798278,3.493355,320.617849,1071.018736,0.300884,1.333077,33.399665,18.594419,104.806109,1.392826,7.741067,0.3845,114.348804,52.224368,3.448679,3.64,3.804508,57.290475,3.75,11.907156,156.050071,8.224984,29.175665,31.196794,6.654106,3.923309,3.6725,9.9875
2018-03-20,0.814678,0.713552,65.236547,1.300105,1.308289,1.317978,0.954645,3.91707,106.409617,6.334049,20.237475,0.376,9.6154,3.295634,1.317978,1.593372,610.157661,2863.421436,6.062022,20.711825,6.067977,7.84384,253.720477,99.784574,13756.731064,37711.29243,3.480187,321.018513,1070.949102,0.30001,1.329697,33.361806,18.750051,104.86775,1.389816,7.730951,0.3845,114.194891,52.100576,3.446454,3.64,3.801687,57.456799,3.75,11.953633,156.100105,8.203784,29.174958,31.20029,6.653669,3.926222,3.6725,9.9875
2018-03-19,0.8111,0.71257,65.24454,1.298413,1.308831,1.317455,0.950534,3.920652,105.832557,6.331816,20.251959,0.376,9.6432,3.287715,1.317455,1.586374,609.101981,2860.093088,6.029804,20.621455,6.041414,7.842907,252.150966,99.199657,13776.92673,37727.054936,3.469386,320.394714,1072.021081,0.300624,1.333251,33.700851,18.732723,104.880599,1.383717,7.732589,0.3845,110.584573,52.07135,3.422494,3.64,3.785306,57.871464,3.75,12.059471,156.100104,8.172156,29.184229,31.192576,6.670947,3.939659,3.6725,9.9875
2018-03-18,0.813288,0.717248,65.010119,1.295932,1.309476,1.317628,0.952094,3.909487,105.975897,6.330438,20.162706,0.376,9.578502,3.281164,1.317628,1.590653,608.227651,2855.508692,6.0574,20.672177,6.053006,7.842373,252.852511,99.650002,13750.014119,37717.957163,3.457977,322.535004,1069.529286,0.3006,1.3288,33.550018,18.695961,104.503767,1.385302,7.710151,0.3845,110.570028,51.924797,3.433789,3.64,3.792575,57.530198,3.75,11.976147,156.025361,8.202594,29.160999,31.242703,6.7481,3.920516,3.6725,9.9875
2018-03-17,0.813253,0.717082,65.005554,1.29593,1.309577,1.317619,0.952175,3.909499,105.963723,6.330693,20.172259,0.376,9.57852,3.28104,1.317619,1.590586,608.080804,2855.500063,6.0574,20.673578,6.048233,7.84259,252.867777,99.650002,13750.506164,37717.9954,3.457999,322.535004,1069.529949,0.3006,1.3288,33.550001,18.693708,104.496428,1.385279,7.710985,0.3845,110.570004,51.924975,3.433786,3.64,3.792207,57.530017,3.75,11.976289,156.025033,8.204466,29.16098,31.244614,6.7481,3.920594,3.6725,9.9875
2018-03-16,0.814338,0.718609,65.00159,1.293187,1.3095,1.317234,0.953235,3.912748,106.11361,6.332455,20.262335,0.376,9.578503,3.289986,1.317234,1.592708,607.892819,2851.412743,6.054495,20.715158,6.065567,7.843497,253.2224,99.770224,13756.685471,37742.885399,3.458918,322.581805,1069.390122,0.300479,1.329095,33.5145,18.727523,104.490056,1.385687,7.718541,0.3845,110.584345,51.908304,3.433105,3.64,3.800488,57.626816,3.75,11.961699,156.02589,8.195798,29.14292,31.188408,6.654384,3.922855,3.6725,9.9875
2018-03-15,0.811445,0.71649,64.964094,1.279722,1.305455,1.311771,0.949903,3.916486,106.058742,6.32181,20.272528,0.376,9.532897,3.285276,1.311771,1.587049,605.450639,2846.44774,6.038732,20.621314,6.043948,7.841687,252.568123,99.719876,13751.37003,37719.652067,3.445668,321.902564,1066.913487,0.300587,1.32871,33.510489,18.703279,104.429781,1.372215,7.714243,0.3845,110.679182,52.119768,3.418446,3.64,3.787388,57.397573,3.75,11.876772,156.050778,8.180507,29.153495,31.18729,6.760282,3.903249,3.6725,9.9875
2018-03-14,0.809296,0.717455,64.878295,1.269635,1.294716,1.309026,0.946338,3.903016,106.176134,6.317084,20.189376,0.376,9.532894,3.263675,1.309026,1.582846,601.043736,2844.634097,6.024278,20.591972,6.029086,7.840472,251.87943,99.625727,13735.010524,37715.072894,3.43498,322.12513,1064.33671,0.299778,1.328143,33.326207,18.603247,104.291859,1.364806,7.739111,0.3845,110.70209,51.998055,3.398789,3.64,3.772481,57.267083,3.75,11.789596,155.851661,8.19928,29.229793,31.120024,6.783904,3.883182,3.6725,9.9875
2018-03-13,0.806701,0.715099,64.749508,1.268966,1.29265,1.310607,0.943841,3.897868,106.638021,6.321895,20.198109,0.376,9.551099,3.248735,1.310607,1.57777,601.576879,2841.375722,6.003062,20.558299,6.008647,7.840516,251.31462,99.265607,13731.129968,37632.121012,3.431055,321.282074,1062.038576,0.30051,1.331765,33.449483,18.544938,104.084834,1.362084,7.723929,0.3845,110.568905,51.910295,3.395371,3.64,3.760634,56.808375,3.75,11.777605,155.748856,8.203188,29.245595,31.206458,6.770071,3.861341,3.6725,9.9875
2018-03-12,0.811792,0.719689,64.991159,1.271661,1.283703,1.31331,0.948827,3.908134,106.49743,6.329805,20.267027,0.376,9.560217,3.261999,1.31331,1.587728,603.509106,2849.811509,6.041724,20.661158,6.046277,7.840284,253.285204,99.90103,13762.438643,37571.108125,3.444109,321.289293,1064.498349,0.300994,1.332413,33.412602,18.628552,104.473288,1.371324,7.75412,0.3845,110.738723,52.001158,3.413238,3.64,3.784622,56.902755,3.75,11.832629,155.646454,8.246089,29.292948,31.295409,6.654446,3.845562,3.6725,9.9875
2018-03-11,0.812529,0.721995,65.002122,1.273491,1.281425,1.316605,0.951233,3.9125,106.794667,6.329863,20.223688,0.376,9.596912,3.257757,1.316605,1.589169,602.25,2865.006088,5.9944,20.692911,6.053117,7.836261,253.256871,99.940002,13781.043801,37480.000221,3.443511,320.785004,1064.380693,0.300681,1.328709,33.400002,18.613989,104.49091,1.372817,7.776503,0.3845,110.520006,51.984989,3.409093,3.64,3.784998,56.642015,3.75,11.804795,155.499995,8.243991,29.286968,31.314981,6.758,3.811999,3.6725,9.9875
2018-03-10,0.812548,0.722046,65.001436,1.273502,1.281394,1.316611,0.951241,3.912482,106.794137,6.329882,20.22357,0.376,9.596912,3.257731,1.316611,1.589206,602.25,2865.000513,5.9944,20.692879,6.052937,7.835989,253.208406,99.940002,13781.669547,37468.53967,3.443329,320.785004,1064.516799,0.30035,1.3323,33.400018,18.61295,104.489809,1.372972,7.77688,0.3845,110.520217,51.983726,3.409362,3.64,3.784799,56.644734,3.75,11.806317,155.499999,8.243547,29.28201,31.312938,6.758,3.811995,3.6725,9.9875
2018-03-09,0.811264,0.721362,65.00932,1.274204,1.282504,1.315004,0.949245,3.898798,106.740231,6.333843,20.241249,0.376,9.596745,3.247384,1.315004,1.586694,602.636611,2863.376789,6.004548,20.659179,6.043676,7.837368,252.764476,99.877652,13769.47053,37464.769116,3.441322,320.908235,1066.234484,0.300415,1.330173,33.408687,18.572492,104.502482,1.371023,7.772151,0.3845,110.724704,52.003064,3.401711,3.64,3.779341,56.675203,3.75,11.810693,155.499853,8.230545,29.259563,31.321442,6.757486,3.812998,3.6725,9.9875
2018-03-08,0.81203,0.723389,65.144697,1.284065,1.293532,1.317469,0.949715,3.913243,106.083154,6.341878,20.339003,0.376,9.560692,3.26339,1.317469,1.588194,606.245786,2877.311382,6.024075,20.642924,6.049476,7.842533,253.240222,99.935433,13817.628472,37504.851433,3.456746,320.785622,1074.078924,0.300629,1.329969,33.105916,18.709754,104.7201,1.377226,7.843315,0.3845,110.266572,52.153244,3.414783,3.64,3.781616,57.067881,3.75,11.91452,155.42588,8.27095,29.37139,31.377136,6.710776,3.825672,3.6725,9.9875
2018-03-07,0.806634,0.720005,64.950674,1.282544,1.299398,1.316086,0.942639,3.898448,105.985805,6.325776,20.366958,0.376,9.527176,3.237586,1.316086,1.577638,603.135172,2862.219248,5.993246,20.506082,6.010083,7.835592,251.778441,99.777572,13761.759379,37439.647675,3.45829,320.795024,1068.697577,0.300559,1.332502,33.292607,18.806998,104.408208,1.376486,7.817262,0.3845,110.003115,52.040633,3.391813,3.64,3.760038,56.888098,3.75,11.880607,155.37473,8.25513,29.305405,31.34043,6.743189,3.800026,3.6725,9.9875
2018-03-06,0.805426,0.720197,64.884321,1.278759,1.289415,1.315627,0.938419,3.897733,106.030606,6.311833,20.239938,0.376,9.560202,3.220526,1.315627,1.575276,599.627108,2849.496721,5.984816,20.456854,6.000551,7.833682,251.927247,99.83393,13735.457646,37408.012005,3.463283,319.085752,1062.136983,0.30059,1.332493,33.399978,18.743518,104.301545,1.369402,7.778713,0.3845,110.522319,51.916469,3.371217,3.64,3.754483,56.630829,3.75,11.775008,155.075616,8.209587,29.227089,31.279483,6.738968,3.794547,3.6725,9.9875
2018-03-05,0.810958,0.721631,65.060281,1.288776,1.298183,1.31858,0.939713,3.908039,105.974102,6.349995,20.199415,0.376,9.624333,3.253156,1.31858,1.586097,598.500215,2851.089926,6.028172,20.624183,6.040331,7.831502,254.78311,100.327149,13755.340022,37398.644661,3.466855,320.898151,1077.526719,0.299877,1.329937,33.315178,18.865108,104.584402,1.382692,7.825558,0.3845,110.336119,51.892234,3.398138,3.64,3.780024,56.574768,3.75,11.844809,154.949751,8.257439,29.297315,31.41928,6.738568,3.81116,3.6725,9.9875
2018-03-04,0.811912,0.724595,65.235645,1.288034,1.287883,1.319558,0.937325,3.9035,105.748563,6.342903,20.259986,0.376,9.5877,3.2528,1.319558,1.587963,598.750003,2866.998244,6.0412,20.604964,6.046096,7.831291,255.941245,100.550003,13760.5,37355.000234,3.442341,322.274994,1078.689997,0.3,1.3382,33.400002,18.902047,104.8663,1.382393,7.784477,0.3845,110.520006,51.974999,3.401047,3.64,3.782251,56.88264,3.75,11.91694,155.049977,8.26511,29.326153,31.489662,6.6545,3.808244,3.6725,9.9875
